Timestamp,Interface,kbps_In,kbps_Out,Total_MB_In,Total_MB_Out
10:04:47,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:47,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:47,WAN4-BK,✅ UP,16:22:05,8.8,28.6,56.51
10:04:47,USER-PC,✅ UP,10:17:44,154.7,253.6,2163.29
10:04:48,WAN1-SL,✅ UP,11:27:53,252.7,204.9,1488.1
10:04:48,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:48,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:48,WAN4-BK,✅ UP,16:22:05,15.7,32.5,56.51
10:04:48,USER-PC,✅ UP,10:17:44,155.9,298.6,2163.35
10:04:49,WAN1-SL,✅ UP,11:27:53,132.2,127.5,1488.13
10:04:49,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:49,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:49,WAN4-BK,✅ UP,16:22:05,12.7,31.5,56.52
10:04:49,USER-PC,✅ UP,10:17:44,200.3,278.7,2163.41
10:04:50,WAN1-SL,✅ UP,11:27:53,2.2,2.1,1488.13
10:04:50,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:50,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:50,WAN4-BK,✅ UP,16:22:05,12.1,33.3,56.52
10:04:50,USER-PC,✅ UP,10:17:44,15.8,118.2,2163.43
10:04:51,WAN1-SL,✅ UP,11:27:53,2.9,6.0,1488.13
10:04:51,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:51,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:51,WAN4-BK,✅ UP,16:22:05,12.1,31.5,56.53
10:04:51,USER-PC,✅ UP,10:17:44,14.4,94.7,2163.44
10:04:52,WAN1-SL,✅ UP,11:27:53,56.6,92.5,1488.15
10:04:52,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:52,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:52,WAN4-BK,✅ UP,16:22:05,12.1,31.5,56.53
10:04:52,USER-PC,✅ UP,10:17:44,92.0,172.4,2163.47
10:04:53,WAN1-SL,✅ UP,11:27:53,108.5,46.0,1488.17
10:04:53,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:53,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:53,WAN4-BK,✅ UP,16:22:05,11.9,31.0,56.54
10:04:53,USER-PC,✅ UP,10:17:44,66.9,194.8,2163.51
10:04:54,WAN1-SL,✅ UP,11:27:53,133.5,96.3,1488.2
10:04:54,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:54,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:54,WAN4-BK,✅ UP,16:22:05,12.7,31.5,56.54
10:04:54,USER-PC,✅ UP,10:17:44,112.5,237.0,2163.55
10:04:55,WAN1-SL,✅ UP,11:27:53,76.5,45.6,1488.22
10:04:55,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:55,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:55,WAN4-BK,✅ UP,16:22:05,12.7,37.3,56.55
10:04:55,USER-PC,✅ UP,10:17:44,44.3,187.1,2163.58
10:04:56,WAN1-SL,✅ UP,11:27:53,2.0,1.8,1488.22
10:04:56,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:56,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:56,WAN4-BK,✅ UP,16:22:05,8.3,29.2,56.56
10:04:56,USER-PC,✅ UP,10:17:44,11.3,106.0,2163.59
10:04:57,WAN1-SL,✅ UP,11:27:53,10.4,1.4,1488.22
10:04:57,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:57,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:57,WAN4-BK,✅ UP,16:22:05,12.7,34.8,56.56
10:04:57,USER-PC,✅ UP,10:17:44,9.6,92.1,2163.61
10:04:58,WAN1-SL,✅ UP,11:27:53,6.7,0.5,1488.22
10:04:58,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:58,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:58,WAN4-BK,✅ UP,16:22:05,12.1,31.5,56.57
10:04:58,USER-PC,✅ UP,10:17:44,11.6,110.2,2163.62
10:04:59,WAN1-SL,✅ UP,11:27:53,2.5,3.5,1488.22
10:04:59,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:04:59,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:04:59,WAN4-BK,✅ UP,16:22:05,9.6,29.0,56.57
10:04:59,USER-PC,✅ UP,10:17:44,7.0,71.2,2163.63
10:05:00,WAN1-SL,✅ UP,11:27:53,14.1,29.4,1488.22
10:05:00,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:00,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:00,WAN4-BK,✅ UP,16:22:05,10.3,30.9,56.58
10:05:00,USER-PC,✅ UP,10:17:44,41.0,117.1,2163.65
10:05:01,WAN1-SL,✅ UP,11:27:53,8.6,5.7,1488.23
10:05:01,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:01,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:01,WAN4-BK,✅ UP,16:22:05,15.0,32.1,56.58
10:05:01,USER-PC,✅ UP,10:17:44,17.4,114.6,2163.67
10:05:02,WAN1-SL,✅ UP,11:27:53,90.5,146.6,1488.26
10:05:02,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:02,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:02,WAN4-BK,✅ UP,16:22:05,0.6,0.0,56.58
10:05:02,USER-PC,✅ UP,10:17:44,139.9,167.7,2163.71
10:05:03,WAN1-SL,✅ UP,11:27:53,93.1,109.8,1488.28
10:05:03,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:03,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:03,WAN4-BK,✅ UP,16:22:05,27.5,63.6,56.59
10:05:03,USER-PC,✅ UP,10:17:44,131.2,208.1,2163.75
10:05:05,WAN1-SL,✅ UP,11:27:53,3.9,1.4,1488.28
10:05:05,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:05,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:05,WAN4-BK,✅ UP,16:22:05,13.5,34.8,56.6
10:05:05,USER-PC,✅ UP,10:17:44,22.8,126.1,2163.77
10:05:06,WAN1-SL,✅ UP,11:27:53,3.4,1.8,1488.28
10:05:06,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:06,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:06,WAN4-BK,✅ UP,16:22:05,13.0,29.8,56.61
10:05:06,USER-PC,✅ UP,10:17:44,10.0,90.3,2163.78
10:05:07,WAN1-SL,✅ UP,11:27:53,14.1,7.6,1488.29
10:05:07,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:07,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:07,WAN4-BK,✅ UP,16:22:05,1.3,1.1,56.61
10:05:07,USER-PC,✅ UP,10:17:44,18.3,119.5,2163.8
10:05:08,WAN1-SL,✅ UP,11:27:53,1.7,1.5,1488.29
10:05:08,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:08,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:08,WAN4-BK,✅ UP,16:22:05,27.2,62.5,56.62
10:05:08,USER-PC,✅ UP,10:17:44,22.3,211.3,2163.83
10:05:09,WAN1-SL,✅ UP,11:27:53,27.3,41.9,1488.29
10:05:09,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:09,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:09,WAN4-BK,✅ UP,16:22:05,13.0,29.9,56.62
10:05:09,USER-PC,✅ UP,10:17:44,49.9,117.1,2163.85
10:05:10,WAN1-SL,✅ UP,11:27:53,3.8,9.0,1488.3
10:05:10,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:10,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:10,WAN4-BK,✅ UP,16:22:05,9.4,33.9,56.63
10:05:10,USER-PC,✅ UP,10:17:44,4.5,22.3,2163.85
10:05:11,WAN1-SL,✅ UP,11:27:53,110.0,156.7,1488.33
10:05:11,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:11,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:11,WAN4-BK,✅ UP,16:22:05,8.1,30.6,56.63
10:05:11,USER-PC,✅ UP,10:17:44,155.6,180.7,2163.9
10:05:12,WAN1-SL,✅ UP,11:27:53,2057.3,1159.3,1488.74
10:05:12,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:12,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:12,WAN4-BK,✅ UP,16:22:05,13.3,29.9,56.64
10:05:12,USER-PC,✅ UP,10:17:44,1194.0,1907.3,2164.29
10:05:13,WAN1-SL,✅ UP,11:27:53,1.8,1.8,1488.74
10:05:13,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:13,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:13,WAN4-BK,✅ UP,16:22:05,8.7,30.3,56.64
10:05:13,USER-PC,✅ UP,10:17:44,16.0,169.2,2164.32
10:05:14,WAN1-SL,✅ UP,11:27:53,2.4,2.4,1488.74
10:05:14,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:14,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:14,WAN4-BK,✅ UP,16:22:05,14.0,31.8,56.65
10:05:14,USER-PC,✅ UP,10:17:44,13.4,104.7,2164.33
10:05:15,WAN1-SL,✅ UP,11:27:53,38.0,39.8,1488.75
10:05:15,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:15,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:15,WAN4-BK,✅ UP,16:22:05,14.3,30.8,56.66
10:05:15,USER-PC,✅ UP,10:17:44,49.3,129.0,2164.35
10:05:16,WAN1-SL,✅ UP,11:27:53,18.2,18.1,1488.76
10:05:16,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:16,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:16,WAN4-BK,✅ UP,16:22:05,9.2,30.6,56.66
10:05:16,USER-PC,✅ UP,10:17:44,28.2,116.8,2164.37
10:05:17,WAN1-SL,✅ UP,11:27:53,2.8,4.1,1488.76
10:05:17,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:17,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:17,WAN4-BK,✅ UP,16:22:05,14.9,34.8,56.67
10:05:17,USER-PC,✅ UP,10:17:44,13.1,95.0,2164.39
10:05:18,WAN1-SL,✅ UP,11:27:53,68.1,35.8,1488.77
10:05:18,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:18,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:18,WAN4-BK,✅ UP,16:22:05,9.0,29.4,56.67
10:05:18,USER-PC,✅ UP,10:17:44,38.7,87.9,2164.4
10:05:19,WAN1-SL,✅ UP,11:27:53,3.5,3.2,1488.77
10:05:19,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:19,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:19,WAN4-BK,✅ UP,16:22:05,14.2,31.7,56.68
10:05:19,USER-PC,✅ UP,10:17:44,15.4,104.8,2164.42
10:05:20,WAN1-SL,✅ UP,11:27:53,12.7,13.1,1488.78
10:05:20,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:20,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:20,WAN4-BK,✅ UP,16:22:05,12.5,31.2,56.68
10:05:20,USER-PC,✅ UP,10:17:44,22.6,113.4,2164.43
10:05:21,WAN1-SL,✅ UP,11:27:53,2.1,2.3,1488.78
10:05:21,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:21,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:21,WAN4-BK,✅ UP,16:22:05,13.4,29.7,56.69
10:05:21,USER-PC,✅ UP,10:17:44,10.1,89.3,2164.45
10:05:22,WAN1-SL,✅ UP,11:27:53,3.5,2.8,1488.78
10:05:22,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:22,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:22,WAN4-BK,✅ UP,16:22:05,14.9,31.6,56.69
10:05:22,USER-PC,✅ UP,10:17:44,13.6,108.1,2164.46
10:05:23,WAN1-SL,✅ UP,11:27:53,4.2,4.9,1488.78
10:05:23,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:23,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:23,WAN4-BK,✅ UP,16:22:05,15.4,33.4,56.7
10:05:23,USER-PC,✅ UP,10:17:44,15.0,96.8,2164.48
10:05:24,WAN1-SL,✅ UP,11:27:53,14.8,14.6,1488.78
10:05:24,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:24,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:24,WAN4-BK,✅ UP,16:22:05,9.5,32.2,56.71
10:05:24,USER-PC,✅ UP,10:17:44,19.1,94.3,2164.49
10:05:25,WAN1-SL,✅ UP,11:27:53,4.3,15.6,1488.79
10:05:25,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:25,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:25,WAN4-BK,✅ UP,16:22:05,14.3,37.3,56.71
10:05:25,USER-PC,✅ UP,10:17:44,12.4,103.0,2164.51
10:05:26,WAN1-SL,✅ UP,11:27:53,4.7,3.5,1488.79
10:05:26,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:26,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:26,WAN4-BK,✅ UP,16:22:05,8.5,30.3,56.72
10:05:26,USER-PC,✅ UP,10:17:44,17.3,120.5,2164.52
10:05:27,WAN1-SL,✅ UP,11:27:53,135.2,49.9,1488.81
10:05:27,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:27,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:27,WAN4-BK,✅ UP,16:22:05,13.3,29.7,56.72
10:05:27,USER-PC,✅ UP,10:17:44,60.6,231.8,2164.56
10:05:28,WAN1-SL,✅ UP,11:27:53,85.0,45.6,1488.83
10:05:28,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:28,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:28,WAN4-BK,✅ UP,16:22:05,14.9,31.1,56.73
10:05:28,USER-PC,✅ UP,10:17:44,56.0,187.8,2164.59
10:05:29,WAN1-SL,✅ UP,11:27:53,3.0,5.9,1488.83
10:05:29,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:29,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:29,WAN4-BK,✅ UP,16:22:05,9.2,30.6,56.73
10:05:29,USER-PC,✅ UP,10:17:44,12.6,90.0,2164.6
10:05:30,WAN1-SL,✅ UP,11:27:53,5.7,4.3,1488.83
10:05:30,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:30,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:30,WAN4-BK,✅ UP,16:22:05,14.2,33.7,56.74
10:05:30,USER-PC,✅ UP,10:17:44,15.4,107.6,2164.62
10:05:31,WAN1-SL,✅ UP,11:27:53,5.7,5.7,1488.83
10:05:31,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:31,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:31,WAN4-BK,✅ UP,16:22:05,8.6,30.6,56.74
10:05:31,USER-PC,✅ UP,10:17:44,8.7,77.5,2164.63
10:05:32,WAN1-SL,✅ UP,11:27:53,86.2,92.7,1488.85
10:05:32,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:32,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:32,WAN4-BK,✅ UP,16:22:05,8.5,30.3,56.75
10:05:32,USER-PC,✅ UP,10:17:44,106.8,195.9,2164.67
10:05:33,WAN1-SL,✅ UP,11:27:53,11.2,6.0,1488.86
10:05:33,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:33,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:33,WAN4-BK,✅ UP,16:22:05,13.3,30.0,56.75
10:05:33,USER-PC,✅ UP,10:17:44,18.3,121.7,2164.69
10:05:34,WAN1-SL,✅ UP,11:27:53,14.2,15.6,1488.86
10:05:34,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:34,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:34,WAN4-BK,✅ UP,16:22:05,14.1,32.1,56.76
10:05:34,USER-PC,✅ UP,10:17:44,27.0,117.7,2164.7
10:05:36,WAN1-SL,✅ UP,11:27:53,28.5,31.4,1488.87
10:05:36,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:36,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:36,WAN4-BK,✅ UP,16:22:05,10.0,30.7,56.76
10:05:36,USER-PC,✅ UP,10:17:44,39.7,116.6,2164.72
10:05:37,WAN1-SL,✅ UP,11:27:53,12.1,11.5,1488.87
10:05:37,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:37,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:37,WAN4-BK,✅ UP,16:22:05,0.6,0.0,56.77
10:05:37,USER-PC,✅ UP,10:17:44,17.3,85.3,2164.74
10:05:38,WAN1-SL,✅ UP,11:27:53,2.8,3.4,1488.87
10:05:38,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:38,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:38,WAN4-BK,✅ UP,16:22:05,14.9,34.9,56.77
10:05:38,USER-PC,✅ UP,10:17:44,11.1,95.6,2164.75
10:05:39,WAN1-SL,✅ UP,11:27:53,126.4,4101.8,1489.39
10:05:39,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:39,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:39,WAN4-BK,✅ UP,16:22:05,28.4,63.6,56.78
10:05:39,USER-PC,✅ UP,10:17:44,4138.5,356.7,2165.31
10:05:40,WAN1-SL,✅ UP,11:27:53,45.1,15.6,1489.4
10:05:40,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:40,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:40,WAN4-BK,✅ UP,16:22:05,7.5,28.9,56.79
10:05:40,USER-PC,✅ UP,10:17:44,25.1,138.1,2165.33
10:05:41,WAN1-SL,✅ UP,11:27:53,3.5,2.9,1489.4
10:05:41,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:41,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:41,WAN4-BK,✅ UP,16:22:05,9.2,30.6,56.79
10:05:41,USER-PC,✅ UP,10:17:44,10.2,90.4,2165.34
10:05:42,WAN1-SL,✅ UP,11:27:53,2.4,2.4,1489.4
10:05:42,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:42,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:42,WAN4-BK,✅ UP,16:22:05,13.2,31.6,56.8
10:05:42,USER-PC,✅ UP,10:17:44,9.4,91.0,2165.35
10:05:43,WAN1-SL,✅ UP,11:27:53,1.7,1.7,1489.4
10:05:43,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:43,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:43,WAN4-BK,✅ UP,16:22:05,12.5,29.9,56.8
10:05:43,USER-PC,✅ UP,10:17:44,10.5,88.3,2165.37
10:05:44,WAN1-SL,✅ UP,11:27:53,12.3,12.9,1489.41
10:05:44,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:44,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:44,WAN4-BK,✅ UP,16:22:05,13.2,34.9,56.81
10:05:44,USER-PC,✅ UP,10:17:44,23.5,114.0,2165.38
10:05:45,WAN1-SL,✅ UP,11:27:53,99.7,2083.0,1489.68
10:05:45,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:45,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:45,WAN4-BK,✅ UP,16:22:05,8.6,30.7,56.81
10:05:45,USER-PC,✅ UP,10:17:44,2100.4,200.8,2165.67
10:05:46,WAN1-SL,✅ UP,11:27:53,27.0,181.3,1489.71
10:05:46,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:46,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:46,WAN4-BK,✅ UP,16:22:05,8.1,28.7,56.82
10:05:46,USER-PC,✅ UP,10:17:44,191.1,125.6,2165.71
10:05:47,WAN1-SL,✅ UP,11:27:53,11.9,5.8,1489.71
10:05:47,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:47,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:47,WAN4-BK,✅ UP,16:22:05,13.1,31.3,56.82
10:05:47,USER-PC,✅ UP,10:17:44,14.8,101.4,2165.73
10:05:48,WAN1-SL,✅ UP,11:27:53,27.7,54.6,1489.72
10:05:48,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:48,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:48,WAN4-BK,✅ UP,16:22:05,13.2,31.6,56.83
10:05:48,USER-PC,✅ UP,10:17:44,64.3,118.2,2165.75
10:05:49,WAN1-SL,✅ UP,11:27:53,38.6,5725.3,1490.46
10:05:49,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:49,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:49,WAN4-BK,✅ UP,16:22:05,12.7,30.2,56.84
10:05:49,USER-PC,✅ UP,10:17:44,5756.7,159.0,2166.51
10:05:50,WAN1-SL,✅ UP,11:27:53,40.5,50.9,1490.48
10:05:50,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:50,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:50,WAN4-BK,✅ UP,16:22:05,13.2,34.9,56.84
10:05:50,USER-PC,✅ UP,10:17:44,64.0,150.9,2166.54
10:05:51,WAN1-SL,✅ UP,11:27:53,8.0,14.9,1490.48
10:05:51,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:51,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:51,WAN4-BK,✅ UP,16:22:05,12.6,31.6,56.85
10:05:51,USER-PC,✅ UP,10:17:44,24.0,111.8,2166.56
10:05:52,WAN1-SL,✅ UP,11:27:53,34.5,42.1,1490.49
10:05:52,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:52,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:52,WAN4-BK,✅ UP,16:22:05,8.3,29.3,56.85
10:05:52,USER-PC,✅ UP,10:17:44,53.2,129.3,2166.58
10:05:53,WAN1-SL,✅ UP,11:27:53,14.3,5.8,1490.49
10:05:53,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:53,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:53,WAN4-BK,✅ UP,16:22:05,12.5,32.6,56.86
10:05:53,USER-PC,✅ UP,10:17:44,14.7,108.4,2166.6
10:05:54,WAN1-SL,✅ UP,11:27:53,11.3,8.3,1490.49
10:05:54,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:54,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:54,WAN4-BK,✅ UP,16:22:05,13.2,31.6,56.86
10:05:54,USER-PC,✅ UP,10:17:44,20.6,114.3,2166.61
10:05:55,WAN1-SL,✅ UP,11:27:53,4.5,25.4,1490.5
10:05:55,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:55,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:55,WAN4-BK,✅ UP,16:22:05,12.6,35.7,56.87
10:05:55,USER-PC,✅ UP,10:17:44,22.9,96.8,2166.63
10:05:56,WAN1-SL,✅ UP,11:27:53,14.1,14.1,1490.5
10:05:56,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:56,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:56,WAN4-BK,✅ UP,16:22:05,13.1,31.6,56.88
10:05:56,USER-PC,✅ UP,10:17:44,22.3,114.5,2166.64
10:05:57,WAN1-SL,✅ UP,11:27:53,2.4,2.4,1490.5
10:05:57,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:57,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:57,WAN4-BK,✅ UP,16:22:05,13.2,34.9,56.88
10:05:57,USER-PC,✅ UP,10:17:44,11.1,92.8,2166.66
10:05:58,WAN1-SL,✅ UP,11:27:53,2.1,2.0,1490.5
10:05:58,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:58,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:58,WAN4-BK,✅ UP,16:22:05,11.9,29.9,56.89
10:05:58,USER-PC,✅ UP,10:17:44,12.2,99.7,2166.67
10:05:59,WAN1-SL,✅ UP,11:27:53,44.4,5968.9,1491.25
10:05:59,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:05:59,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:05:59,WAN4-BK,✅ UP,16:22:05,8.6,30.3,56.89
10:05:59,USER-PC,✅ UP,10:17:44,5996.4,158.7,2167.44
10:06:00,WAN1-SL,✅ UP,11:27:53,491.4,107.4,1491.33
10:06:00,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
10:06:00,WAN3-LTE,❌ DOWN,N/A,0.0,0.0,0.0
10:06:00,WAN4-BK,✅ UP,16:22:05,8.6,30.5,56.9
10:06:00,USER-PC,✅ UP,10:17:44,116.4,566.6,2167.53
10:06:01,WAN1-SL,✅ UP,11:27:53,146.3,19.4,1491.35
10:06:01,WAN2-VSAT,❌ DOWN,N/A,0.0,0.0,0.0
